,USD,GBP,JPY,AUD,CAD,EUR
2008-06-12,1.98,5.0314,0.75,7.75,3.25,4.0097
2008-06-13,1.98,5.0314,0.75,7.75,3.25,4.0097
2008-06-16,1.98,5.0314,0.75,7.75,3.25,4.0097
2008-06-17,1.98,5.0314,0.75,7.75,3.25,4.0097
2008-06-18,1.98,5.0314,0.75,7.75,3.25,4.0097
2008-06-19,1.98,5.0314,0.75,7.75,3.25,4.0097
2008-06-20,1.98,5.0314,0.75,7.75,3.25,4.0097
2008-06-23,1.98,5.0314,0.75,7.75,3.25,4.0097
2008-06-24,1.98,5.0314,0.75,7.75,3.25,4.0097
2008-06-25,1.98,5.0314,0.75,7.75,3.25,4.0097
2008-06-26,1.98,5.0314,0.75,7.75,3.25,4.0097
2008-06-27,1.98,5.0314,0.75,7.75,3.25,4.0097
2008-06-30,1.98,5.0314,0.75,7.75,3.25,4.0097
2008-07-01,2.01,5.0099,0.75,7.75,3.25,4.1908
2008-07-02,2.01,5.0099,0.75,7.75,3.25,4.1908
2008-07-03,2.01,5.0099,0.75,7.75,3.25,4.1908
2008-07-04,2.01,5.0099,0.75,7.75,3.25,4.1908
2008-07-07,2.01,5.0099,0.75,7.75,3.25,4.1908
2008-07-08,2.01,5.0099,0.75,7.75,3.25,4.1908
2008-07-09,2.01,5.0099,0.75,7.75,3.25,4.1908
2008-07-10,2.01,5.0099,0.75,7.75,3.25,4.1908
2008-07-11,2.01,5.0099,0.75,7.75,3.25,4.1908
2008-07-14,2.01,5.0099,0.75,7.75,3.25,4.1908
2008-07-15,2.01,5.0099,0.75,7.75,3.25,4.1908
2008-07-16,2.01,5.0099,0.75,7.75,3.25,4.1908
2008-07-17,2.01,5.0099,0.75,7.75,3.25,4.1908
2008-07-18,2.01,5.0099,0.75,7.75,3.25,4.1908
2008-07-21,2.01,5.0099,0.75,7.75,3.25,4.1908
2008-07-22,2.01,5.0099,0.75,7.75,3.25,4.1908
2008-07-23,2.01,5.0099,0.75,7.75,3.25,4.1908
2008-07-24,2.01,5.0099,0.75,7.75,3.25,4.1908
2008-07-25,2.01,5.0099,0.75,7.75,3.25,4.1908
2008-07-28,2.01,5.0099,0.75,7.75,3.25,4.1908
2008-07-29,2.01,5.0099,0.75,7.75,3.25,4.1908
2008-07-30,2.01,5.0099,0.75,7.75,3.25,4.1908
2008-07-31,2.01,5.0099,0.75,7.75,3.25,4.1908
2008-08-01,2.0,4.997,0.75,7.31,3.25,4.2989
2008-08-04,2.0,4.997,0.75,7.31,3.25,4.2989
2008-08-05,2.0,4.997,0.75,7.31,3.25,4.2989
2008-08-06,2.0,4.997,0.75,7.31,3.25,4.2989
2008-08-07,2.0,4.997,0.75,7.31,3.25,4.2989
2008-08-08,2.0,4.997,0.75,7.31,3.25,4.2989
2008-08-11,2.0,4.997,0.75,7.31,3.25,4.2989
2008-08-12,2.0,4.997,0.75,7.31,3.25,4.2989
2008-08-13,2.0,4.997,0.75,7.31,3.25,4.2989
2008-08-14,2.0,4.997,0.75,7.31,3.25,4.2989
2008-08-15,2.0,4.997,0.75,7.31,3.25,4.2989
2008-08-18,2.0,4.997,0.75,7.31,3.25,4.2989
2008-08-19,2.0,4.997,0.75,7.31,3.25,4.2989
2008-08-20,2.0,4.997,0.75,7.31,3.25,4.2989
2008-08-21,2.0,4.997,0.75,7.31,3.25,4.2989
2008-08-22,2.0,4.997,0.75,7.31,3.25,4.2989
2008-08-25,2.0,4.997,0.75,7.31,3.25,4.2989
2008-08-26,2.0,4.997,0.75,7.31,3.25,4.2989
2008-08-27,2.0,4.997,0.75,7.31,3.25,4.2989
2008-08-28,2.0,4.997,0.75,7.31,3.25,4.2989
2008-08-29,2.0,4.997,0.75,7.31,3.25,4.2989
2008-09-01,1.81,4.8925,0.75,7.27,3.25,4.2733
2008-09-02,1.81,4.8925,0.75,7.27,3.25,4.2733
2008-09-03,1.81,4.8925,0.75,7.27,3.25,4.2733
2008-09-04,1.81,4.8925,0.75,7.27,3.25,4.2733
2008-09-05,1.81,4.8925,0.75,7.27,3.25,4.2733
2008-09-08,1.81,4.8925,0.75,7.27,3.25,4.2733
2008-09-09,1.81,4.8925,0.75,7.27,3.25,4.2733
2008-09-10,1.81,4.8925,0.75,7.27,3.25,4.2733
2008-09-11,1.81,4.8925,0.75,7.27,3.25,4.2733
2008-09-12,1.81,4.8925,0.75,7.27,3.25,4.2733
2008-09-15,1.81,4.8925,0.75,7.27,3.25,4.2733
2008-09-16,1.81,4.8925,0.75,7.27,3.25,4.2733
2008-09-17,1.81,4.8925,0.75,7.27,3.25,4.2733
2008-09-18,1.81,4.8925,0.75,7.27,3.25,4.2733
2008-09-19,1.81,4.8925,0.75,7.27,3.25,4.2733
2008-09-22,1.81,4.8925,0.75,7.27,3.25,4.2733
2008-09-23,1.81,4.8925,0.75,7.27,3.25,4.2733
2008-09-24,1.81,4.8925,0.75,7.27,3.25,4.2733
2008-09-25,1.81,4.8925,0.75,7.27,3.25,4.2733
2008-09-26,1.81,4.8925,0.75,7.27,3.25,4.2733
2008-09-29,1.81,4.8925,0.75,7.27,3.25,4.2733
2008-09-30,1.81,4.8925,0.75,7.27,3.25,4.2733
2008-10-01,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-10-02,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-10-03,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-10-06,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-10-07,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-10-08,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-10-09,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-10-10,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-10-13,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-10-14,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-10-15,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-10-16,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-10-17,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-10-20,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-10-21,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-10-22,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-10-23,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-10-24,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-10-27,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-10-28,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-10-29,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-10-30,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-10-31,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-11-03,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-11-04,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-11-05,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-11-06,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-11-07,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-11-10,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-11-11,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-11-12,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-11-13,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-11-14,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-11-17,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-11-18,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-11-19,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-11-20,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-11-21,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-11-24,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-11-25,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-11-26,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-11-27,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-11-28,0.97,4.4115,0.5,6.03,2.5,3.8198
2008-12-01,0.16,1.6525,0.3,4.39,1.75,2.4864
2008-12-02,0.16,1.6525,0.3,4.39,1.75,2.4864
2008-12-03,0.16,1.6525,0.3,4.39,1.75,2.4864
2008-12-04,0.16,1.6525,0.3,4.39,1.75,2.4864
2008-12-05,0.16,1.6525,0.3,4.39,1.75,2.4864
2008-12-08,0.16,1.6525,0.3,4.39,1.75,2.4864
2008-12-09,0.16,1.6525,0.3,4.39,1.75,2.4864
2008-12-10,0.16,1.6525,0.3,4.39,1.75,2.4864
2008-12-11,0.16,1.6525,0.3,4.39,1.75,2.4864
2008-12-12,0.16,1.6525,0.3,4.39,1.75,2.4864
2008-12-15,0.16,1.6525,0.3,4.39,1.75,2.4864
2008-12-16,0.16,1.6525,0.3,4.39,1.75,2.4864
2008-12-17,0.16,1.6525,0.3,4.39,1.75,2.4864
2008-12-18,0.16,1.6525,0.3,4.39,1.75,2.4864
2008-12-19,0.16,1.6525,0.3,4.39,1.75,2.4864
2008-12-22,0.16,1.6525,0.3,4.39,1.75,2.4864
2008-12-23,0.16,1.6525,0.3,4.39,1.75,2.4864
2008-12-24,0.16,1.6525,0.3,4.39,1.75,2.4864
2008-12-25,0.16,1.6525,0.3,4.39,1.75,2.4864
2008-12-26,0.16,1.6525,0.3,4.39,1.75,2.4864
2008-12-29,0.16,1.6525,0.3,4.39,1.75,2.4864
2008-12-30,0.16,1.6525,0.3,4.39,1.75,2.4864
2008-12-31,0.16,1.6525,0.3,4.39,1.75,2.4864
2009-01-01,0.15,1.326,0.3,3.74,1.25,1.8122
2009-01-02,0.15,1.326,0.3,3.74,1.25,1.8122
2009-01-05,0.15,1.326,0.3,3.74,1.25,1.8122
2009-01-06,0.15,1.326,0.3,3.74,1.25,1.8122
2009-01-07,0.15,1.326,0.3,3.74,1.25,1.8122
2009-01-08,0.15,1.326,0.3,3.74,1.25,1.8122
2009-01-09,0.15,1.326,0.3,3.74,1.25,1.8122
2009-01-12,0.15,1.326,0.3,3.74,1.25,1.8122
2009-01-13,0.15,1.326,0.3,3.74,1.25,1.8122
2009-01-14,0.15,1.326,0.3,3.74,1.25,1.8122
2009-01-15,0.15,1.326,0.3,3.74,1.25,1.8122
2009-01-16,0.15,1.326,0.3,3.74,1.25,1.8122
2009-01-19,0.15,1.326,0.3,3.74,1.25,1.8122
2009-01-20,0.15,1.326,0.3,3.74,1.25,1.8122
2009-01-21,0.15,1.326,0.3,3.74,1.25,1.8122
2009-01-22,0.15,1.326,0.3,3.74,1.25,1.8122
2009-01-23,0.15,1.326,0.3,3.74,1.25,1.8122
2009-01-26,0.15,1.326,0.3,3.74,1.25,1.8122
2009-01-27,0.15,1.326,0.3,3.74,1.25,1.8122
2009-01-28,0.15,1.326,0.3,3.74,1.25,1.8122
2009-01-29,0.15,1.326,0.3,3.74,1.25,1.8122
2009-01-30,0.15,1.326,0.3,3.74,1.25,1.8122
2009-02-02,0.15,1.326,0.3,3.74,1.25,1.8122
2009-02-03,0.15,1.326,0.3,3.74,1.25,1.8122
2009-02-04,0.15,1.326,0.3,3.74,1.25,1.8122
2009-02-05,0.15,1.326,0.3,3.74,1.25,1.8122
2009-02-06,0.15,1.326,0.3,3.74,1.25,1.8122
2009-02-09,0.15,1.326,0.3,3.74,1.25,1.8122
2009-02-10,0.15,1.326,0.3,3.74,1.25,1.8122
2009-02-11,0.15,1.326,0.3,3.74,1.25,1.8122
2009-02-12,0.15,1.326,0.3,3.74,1.25,1.8122
2009-02-13,0.15,1.326,0.3,3.74,1.25,1.8122
2009-02-16,0.15,1.326,0.3,3.74,1.25,1.8122
2009-02-17,0.15,1.326,0.3,3.74,1.25,1.8122
2009-02-18,0.15,1.326,0.3,3.74,1.25,1.8122
2009-02-19,0.15,1.326,0.3,3.74,1.25,1.8122
2009-02-20,0.15,1.326,0.3,3.74,1.25,1.8122
2009-02-23,0.15,1.326,0.3,3.74,1.25,1.8122
2009-02-24,0.15,1.326,0.3,3.74,1.25,1.8122
2009-02-25,0.15,1.326,0.3,3.74,1.25,1.8122
2009-02-26,0.15,1.326,0.3,3.74,1.25,1.8122
2009-02-27,0.15,1.326,0.3,3.74,1.25,1.8122
2009-03-02,0.15,1.326,0.3,3.74,1.25,1.8122
2009-03-03,0.15,1.326,0.3,3.74,1.25,1.8122
2009-03-04,0.15,1.326,0.3,3.74,1.25,1.8122
2009-03-05,0.15,1.326,0.3,3.74,1.25,1.8122
2009-03-06,0.15,1.326,0.3,3.74,1.25,1.8122
2009-03-09,0.15,1.326,0.3,3.74,1.25,1.8122
2009-03-10,0.15,1.326,0.3,3.74,1.25,1.8122
2009-03-11,0.15,1.326,0.3,3.74,1.25,1.8122
2009-03-12,0.15,1.326,0.3,3.74,1.25,1.8122
2009-03-13,0.15,1.326,0.3,3.74,1.25,1.8122
2009-03-16,0.15,1.326,0.3,3.74,1.25,1.8122
2009-03-17,0.15,1.326,0.3,3.74,1.25,1.8122
2009-03-18,0.15,1.326,0.3,3.74,1.25,1.8122
2009-03-19,0.15,1.326,0.3,3.74,1.25,1.8122
2009-03-20,0.15,1.326,0.3,3.74,1.25,1.8122
2009-03-23,0.15,1.326,0.3,3.74,1.25,1.8122
2009-03-24,0.15,1.326,0.3,3.74,1.25,1.8122
2009-03-25,0.15,1.326,0.3,3.74,1.25,1.8122
2009-03-26,0.15,1.326,0.3,3.74,1.25,1.8122
2009-03-27,0.15,1.326,0.3,3.74,1.25,1.8122
2009-03-30,0.15,1.326,0.3,3.74,1.25,1.8122
2009-03-31,0.15,1.326,0.3,3.74,1.25,1.8122
2009-04-01,0.15,0.4099,0.3,3.1,0.5,0.8419
2009-04-02,0.15,0.4099,0.3,3.1,0.5,0.8419
2009-04-03,0.15,0.4099,0.3,3.1,0.5,0.8419
2009-04-06,0.15,0.4099,0.3,3.1,0.5,0.8419
2009-04-07,0.15,0.4099,0.3,3.1,0.5,0.8419
2009-04-08,0.15,0.4099,0.3,3.1,0.5,0.8419
2009-04-09,0.15,0.4099,0.3,3.1,0.5,0.8419
2009-04-10,0.15,0.4099,0.3,3.1,0.5,0.8419
2009-04-13,0.15,0.4099,0.3,3.1,0.5,0.8419
2009-04-14,0.15,0.4099,0.3,3.1,0.5,0.8419
2009-04-15,0.15,0.4099,0.3,3.1,0.5,0.8419
2009-04-16,0.15,0.4099,0.3,3.1,0.5,0.8419
2009-04-17,0.15,0.4099,0.3,3.1,0.5,0.8419
2009-04-20,0.15,0.4099,0.3,3.1,0.5,0.8419
2009-04-21,0.15,0.4099,0.3,3.1,0.5,0.8419
2009-04-22,0.15,0.4099,0.3,3.1,0.5,0.8419
2009-04-23,0.15,0.4099,0.3,3.1,0.5,0.8419
2009-04-24,0.15,0.4099,0.3,3.1,0.5,0.8419
2009-04-27,0.15,0.4099,0.3,3.1,0.5,0.8419
2009-04-28,0.15,0.4099,0.3,3.1,0.5,0.8419
2009-04-29,0.15,0.4099,0.3,3.1,0.5,0.8419
2009-04-30,0.15,0.4099,0.3,3.1,0.5,0.8419
2009-05-01,0.18,0.4133,0.3,3.13,0.5,0.7821
2009-05-04,0.18,0.4133,0.3,3.13,0.5,0.7821
2009-05-05,0.18,0.4133,0.3,3.13,0.5,0.7821
2009-05-06,0.18,0.4133,0.3,3.13,0.5,0.7821
2009-05-07,0.18,0.4133,0.3,3.13,0.5,0.7821
2009-05-08,0.18,0.4133,0.3,3.13,0.5,0.7821
2009-05-11,0.18,0.4133,0.3,3.13,0.5,0.7821
2009-05-12,0.18,0.4133,0.3,3.13,0.5,0.7821
2009-05-13,0.18,0.4133,0.3,3.13,0.5,0.7821
2009-05-14,0.18,0.4133,0.3,3.13,0.5,0.7821
2009-05-15,0.18,0.4133,0.3,3.13,0.5,0.7821
2009-05-18,0.18,0.4133,0.3,3.13,0.5,0.7821
2009-05-19,0.18,0.4133,0.3,3.13,0.5,0.7821
2009-05-20,0.18,0.4133,0.3,3.13,0.5,0.7821
2009-05-21,0.18,0.4133,0.3,3.13,0.5,0.7821
2009-05-22,0.18,0.4133,0.3,3.13,0.5,0.7821
2009-05-25,0.18,0.4133,0.3,3.13,0.5,0.7821
2009-05-26,0.18,0.4133,0.3,3.13,0.5,0.7821
2009-05-27,0.18,0.4133,0.3,3.13,0.5,0.7821
2009-05-28,0.18,0.4133,0.3,3.13,0.5,0.7821
2009-05-29,0.18,0.4133,0.3,3.13,0.5,0.7821
2009-06-01,0.21,0.4158,0.3,3.25,0.5,0.698
2009-06-02,0.21,0.4158,0.3,3.25,0.5,0.698
2009-06-03,0.21,0.4158,0.3,3.25,0.5,0.698
2009-06-04,0.21,0.4158,0.3,3.25,0.5,0.698
2009-06-05,0.21,0.4158,0.3,3.25,0.5,0.698
2009-06-08,0.21,0.4158,0.3,3.25,0.5,0.698
2009-06-09,0.21,0.4158,0.3,3.25,0.5,0.698
2009-06-10,0.21,0.4158,0.3,3.25,0.5,0.698
2009-06-11,0.21,0.4158,0.3,3.25,0.5,0.698
2009-06-12,0.21,0.4158,0.3,3.25,0.5,0.698
2009-06-15,0.21,0.4158,0.3,3.25,0.5,0.698
2009-06-16,0.21,0.4158,0.3,3.25,0.5,0.698
2009-06-17,0.21,0.4158,0.3,3.25,0.5,0.698
2009-06-18,0.21,0.4158,0.3,3.25,0.5,0.698
2009-06-19,0.21,0.4158,0.3,3.25,0.5,0.698
2009-06-22,0.21,0.4158,0.3,3.25,0.5,0.698
2009-06-23,0.21,0.4158,0.3,3.25,0.5,0.698
2009-06-24,0.21,0.4158,0.3,3.25,0.5,0.698
2009-06-25,0.21,0.4158,0.3,3.25,0.5,0.698
2009-06-26,0.21,0.4158,0.3,3.25,0.5,0.698
2009-06-29,0.21,0.4158,0.3,3.25,0.5,0.698
2009-06-30,0.21,0.4158,0.3,3.25,0.5,0.698
2009-07-01,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-07-02,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-07-03,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-07-06,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-07-07,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-07-08,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-07-09,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-07-10,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-07-13,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-07-14,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-07-15,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-07-16,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-07-17,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-07-20,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-07-21,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-07-22,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-07-23,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-07-24,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-07-27,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-07-28,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-07-29,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-07-30,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-07-31,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-08-03,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-08-04,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-08-05,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-08-06,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-08-07,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-08-10,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-08-11,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-08-12,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-08-13,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-08-14,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-08-17,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-08-18,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-08-19,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-08-20,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-08-21,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-08-24,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-08-25,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-08-26,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-08-27,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-08-28,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-08-31,0.16,0.4173,0.3,3.14,0.5,0.3576
2009-09-01,0.15,0.4302,0.3,3.37,0.5,0.3632
2009-09-02,0.15,0.4302,0.3,3.37,0.5,0.3632
2009-09-03,0.15,0.4302,0.3,3.37,0.5,0.3632
2009-09-04,0.15,0.4302,0.3,3.37,0.5,0.3632
2009-09-07,0.15,0.4302,0.3,3.37,0.5,0.3632
2009-09-08,0.15,0.4302,0.3,3.37,0.5,0.3632
2009-09-09,0.15,0.4302,0.3,3.37,0.5,0.3632
2009-09-10,0.15,0.4302,0.3,3.37,0.5,0.3632
2009-09-11,0.15,0.4302,0.3,3.37,0.5,0.3632
2009-09-14,0.15,0.4302,0.3,3.37,0.5,0.3632
2009-09-15,0.15,0.4302,0.3,3.37,0.5,0.3632
2009-09-16,0.15,0.4302,0.3,3.37,0.5,0.3632
2009-09-17,0.15,0.4302,0.3,3.37,0.5,0.3632
2009-09-18,0.15,0.4302,0.3,3.37,0.5,0.3632
2009-09-21,0.15,0.4302,0.3,3.37,0.5,0.3632
2009-09-22,0.15,0.4302,0.3,3.37,0.5,0.3632
2009-09-23,0.15,0.4302,0.3,3.37,0.5,0.3632
2009-09-24,0.15,0.4302,0.3,3.37,0.5,0.3632
2009-09-25,0.15,0.4302,0.3,3.37,0.5,0.3632
2009-09-28,0.15,0.4302,0.3,3.37,0.5,0.3632
2009-09-29,0.15,0.4302,0.3,3.37,0.5,0.3632
2009-09-30,0.15,0.4302,0.3,3.37,0.5,0.3632
2009-10-01,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-10-02,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-10-05,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-10-06,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-10-07,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-10-08,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-10-09,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-10-12,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-10-13,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-10-14,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-10-15,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-10-16,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-10-19,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-10-20,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-10-21,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-10-22,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-10-23,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-10-26,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-10-27,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-10-28,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-10-29,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-10-30,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-11-02,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-11-03,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-11-04,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-11-05,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-11-06,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-11-09,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-11-10,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-11-11,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-11-12,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-11-13,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-11-16,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-11-17,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-11-18,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-11-19,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-11-20,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-11-23,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-11-24,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-11-25,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-11-26,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-11-27,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-11-30,0.12,0.4472,0.3,3.78,0.5,0.3587
2009-12-01,0.12,0.4492,0.3,4.13,0.5,0.3546
2009-12-02,0.12,0.4492,0.3,4.13,0.5,0.3546
2009-12-03,0.12,0.4492,0.3,4.13,0.5,0.3546
2009-12-04,0.12,0.4492,0.3,4.13,0.5,0.3546
2009-12-07,0.12,0.4492,0.3,4.13,0.5,0.3546
2009-12-08,0.12,0.4492,0.3,4.13,0.5,0.3546
2009-12-09,0.12,0.4492,0.3,4.13,0.5,0.3546
2009-12-10,0.12,0.4492,0.3,4.13,0.5,0.3546
2009-12-11,0.12,0.4492,0.3,4.13,0.5,0.3546
2009-12-14,0.12,0.4492,0.3,4.13,0.5,0.3546
2009-12-15,0.12,0.4492,0.3,4.13,0.5,0.3546
2009-12-16,0.12,0.4492,0.3,4.13,0.5,0.3546
2009-12-17,0.12,0.4492,0.3,4.13,0.5,0.3546
2009-12-18,0.12,0.4492,0.3,4.13,0.5,0.3546
2009-12-21,0.12,0.4492,0.3,4.13,0.5,0.3546
2009-12-22,0.12,0.4492,0.3,4.13,0.5,0.3546
2009-12-23,0.12,0.4492,0.3,4.13,0.5,0.3546
2009-12-24,0.12,0.4492,0.3,4.13,0.5,0.3546
2009-12-25,0.12,0.4492,0.3,4.13,0.5,0.3546
2009-12-28,0.12,0.4492,0.3,4.13,0.5,0.3546
2009-12-29,0.12,0.4492,0.3,4.13,0.5,0.3546
2009-12-30,0.12,0.4492,0.3,4.13,0.5,0.3546
2009-12-31,0.12,0.4492,0.3,4.13,0.5,0.3546
2010-01-01,0.11,0.4545,0.3,4.2,0.5,0.344
2010-01-04,0.11,0.4545,0.3,4.2,0.5,0.344
2010-01-05,0.11,0.4545,0.3,4.2,0.5,0.344
2010-01-06,0.11,0.4545,0.3,4.2,0.5,0.344
2010-01-07,0.11,0.4545,0.3,4.2,0.5,0.344
2010-01-08,0.11,0.4545,0.3,4.2,0.5,0.344
2010-01-11,0.11,0.4545,0.3,4.2,0.5,0.344
2010-01-12,0.11,0.4545,0.3,4.2,0.5,0.344
2010-01-13,0.11,0.4545,0.3,4.2,0.5,0.344
2010-01-14,0.11,0.4545,0.3,4.2,0.5,0.344
2010-01-15,0.11,0.4545,0.3,4.2,0.5,0.344
2010-01-18,0.11,0.4545,0.3,4.2,0.5,0.344
2010-01-19,0.11,0.4545,0.3,4.2,0.5,0.344
2010-01-20,0.11,0.4545,0.3,4.2,0.5,0.344
2010-01-21,0.11,0.4545,0.3,4.2,0.5,0.344
2010-01-22,0.11,0.4545,0.3,4.2,0.5,0.344
2010-01-25,0.11,0.4545,0.3,4.2,0.5,0.344
2010-01-26,0.11,0.4545,0.3,4.2,0.5,0.344
2010-01-27,0.11,0.4545,0.3,4.2,0.5,0.344
2010-01-28,0.11,0.4545,0.3,4.2,0.5,0.344
2010-01-29,0.11,0.4545,0.3,4.2,0.5,0.344
